variable.name,variable.label,country,year,filename
QN27,% no close friends,china,2003,CNAH2003_public_use.sav
QN28,"Of current smokers, %smoked before 9",china,2003,CNAH2003_public_use.sav
QN29,% smoked 1+ past 30 days,china,2003,CNAH2003_public_use.sav
QN30,% used tobacco 1+ 30 days,china,2003,CNAH2003_public_use.sav
QN31,Of current smokers % tried quit 12 mos.,china,2003,CNAH2003_public_use.sav
QN32,% had smoke in presence 1+ 7 days,china,2003,CNAH2003_public_use.sav
QN33,% had parent use tobacco,china,2003,CNAH2003_public_use.sav
QN34,% drank on 1 or more days past 30,china,2003,CNAH2003_public_use.sav
QN35,% 1 or more drinks past 30 days,china,2003,CNAH2003_public_use.sav
QN36,% bought alcohol in store,china,2003,CNAH2003_public_use.sav
QN37,% times drunk during life,china,2003,CNAH2003_public_use.sav
QN38,% troubles as result of drinking,china,2003,CNAH2003_public_use.sav
QN39,% times used drugs during life,china,2003,CNAH2003_public_use.sav
QN40,% ever had sex,china,2003,CNAH2003_public_use.sav
QN41,% 12 or younger first sex,china,2003,CNAH2003_public_use.sav
QN42,% 2 or more sex partners,china,2003,CNAH2003_public_use.sav
QN43,% had sexual intercourse past 12 mo,china,2003,CNAH2003_public_use.sav
QN44,% used condom last intercourse,china,2003,CNAH2003_public_use.sav
QN45,% days active 60 min plus past 7 days,china,2003,CNAH2003_public_use.sav
QN46,% active 60 min plus per day usual week,china,2003,CNAH2003_public_use.sav
QN47,% time spent sitting on usual day,china,2003,CNAH2003_public_use.sav
QN48,% did not walk or bike to school,china,2003,CNAH2003_public_use.sav
QN49,% 29 min or less to school past 7 days,china,2003,CNAH2003_public_use.sav
QN50,% miss school no permission,china,2003,CNAH2003_public_use.sav
QN51,% others helpful in school,china,2003,CNAH2003_public_use.sav
QN52,% parents check homework,china,2003,CNAH2003_public_use.sav
QN53,% parents understand troubles,china,2003,CNAH2003_public_use.sav
QN54,% parent knows what you did past 30 day,china,2003,CNAH2003_public_use.sav
qnrovwgt,At risk for becoming overweight,china,2003,CNAH2003_public_use.sav
qnovwgt,Overweight,china,2003,CNAH2003_public_use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,china,2003,CNAH2003_public_use.sav
qnanytob,Used any tobacco past 30 days,china,2003,CNAH2003_public_use.sav
qnminpag,Exercised 60 min/day <=5 days,china,2003,CNAH2003_public_use.sav
qnwkrdg,,china,2003,CNAH2003_public_use.sav
weight,Weight,china,2003,CNAH2003_public_use.sav
psu,Primary Sampling Unit,china,2003,CNAH2003_public_use.sav
stratum,Stratum,china,2003,CNAH2003_public_use.sav
Q1,How old are you,cookislands,2011,CSH2011_Public_Use.sav
Q2,Sex,cookislands,2011,CSH2011_Public_Use.sav
Q3,In what grade are you,cookislands,2011,CSH2011_Public_Use.sav
Q4,How tall are you,cookislands,2011,CSH2011_Public_Use.sav
Q5,How much do you weigh,cookislands,2011,CSH2011_Public_Use.sav
Q6,Current went hungry,cookislands,2011,CSH2011_Public_Use.sav
Q7,Eat fruit per day past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q8,Eat vegetables past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q9,Drink soft drinks past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q10,Ate fast food past 7 days,cookislands,2011,CSH2011_Public_Use.sav
Q11,How many times per day brush teeth,cookislands,2011,CSH2011_Public_Use.sav
Q12,Wash hands before eating past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q13,Wash hands after toilet past 30 day,cookislands,2011,CSH2011_Public_Use.sav
Q14,Used soap on hands past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q15,Times attacked past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q16,Physical fighting  ,cookislands,2011,CSH2011_Public_Use.sav
Q17,How many times injured past 12 months,cookislands,2011,CSH2011_Public_Use.sav
Q18,What was serious injury past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q19,Cause of injury past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q20,How many days bullied past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q21,How bullied past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q22,Times felt lonely past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q23,Times could not sleep past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q24,Suicide consideration,cookislands,2011,CSH2011_Public_Use.sav
Q25,Suicide plan,cookislands,2011,CSH2011_Public_Use.sav
Q26,Attempted suicide,cookislands,2011,CSH2011_Public_Use.sav
Q27,Number close friends,cookislands,2011,CSH2011_Public_Use.sav
Q28,Age first tried cigarette,cookislands,2011,CSH2011_Public_Use.sav
Q29,Current cigarette use,cookislands,2011,CSH2011_Public_Use.sav
Q30,Other tobacco past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q31,Try stop smoking past 12 mo.,cookislands,2011,CSH2011_Public_Use.sav
Q32,Others present smoking past 7 days,cookislands,2011,CSH2011_Public_Use.sav
Q33,Parents who use tobacco,cookislands,2011,CSH2011_Public_Use.sav
Q34,Age first drink alcohol,cookislands,2011,CSH2011_Public_Use.sav
Q35,Days one drink or more past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q36,Number of drinks past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q37,How got drinks past 30 days	,cookislands,2011,CSH2011_Public_Use.sav
Q38,Times drunk during life,cookislands,2011,CSH2011_Public_Use.sav
Q39,Number of troubles as result of drinking,cookislands,2011,CSH2011_Public_Use.sav
Q40,Age first drugs,cookislands,2011,CSH2011_Public_Use.sav
Q41,Times used marijuana lifetime,cookislands,2011,CSH2011_Public_Use.sav
Q42,Times used marijuana past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q43,Times used amphetamines lifetime,cookislands,2011,CSH2011_Public_Use.sav
Q44,Ever sexual intercourse,cookislands,2011,CSH2011_Public_Use.sav
Q45,Age first sexual intercourse,cookislands,2011,CSH2011_Public_Use.sav
Q46,Multiple sex partners,cookislands,2011,CSH2011_Public_Use.sav
Q47,Used condom at last intercourse,cookislands,2011,CSH2011_Public_Use.sav
Q48,Used birth control last intercourse,cookislands,2011,CSH2011_Public_Use.sav
Q49,Physical activity >= 5 days,cookislands,2011,CSH2011_Public_Use.sav
Q50,Walk or bike to school past 7 days,cookislands,2011,CSH2011_Public_Use.sav
Q51,Days went to PE each week,cookislands,2011,CSH2011_Public_Use.sav
Q52,Time spent sitting on usual day,cookislands,2011,CSH2011_Public_Use.sav
Q53,Current miss school no permission,cookislands,2011,CSH2011_Public_Use.sav
Q54,Others helpful in school past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q55,Parents check homework past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q56,Parent understand troubles past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q57,Parent know what you do past 30 days,cookislands,2011,CSH2011_Public_Use.sav
Q58,Parent go through things past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,cookislands,2011,CSH2011_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,cookislands,2011,CSH2011_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,cookislands,2011,CSH2011_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN15,Attacked 1+ times past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN16,In fight 1+ times past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN18,Broken bone as most serious injury ,cookislands,2011,CSH2011_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,cookislands,2011,CSH2011_Public_Use.sav
QN20,Bullied 1+ of past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",cookislands,2011,CSH2011_Public_Use.sav
QN22,Lonely most times/always past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,cookislands,2011,CSH2011_Public_Use.sav
QN24,Considered suicide past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN25,Made suicide plan past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,cookislands,2011,CSH2011_Public_Use.sav
QN27,No close friends,cookislands,2011,CSH2011_Public_Use.sav
QN28,Age first cigarette before 14,cookislands,2011,CSH2011_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN31,Tried to quit smoking past 12 months,cookislands,2011,CSH2011_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,cookislands,2011,CSH2011_Public_Use.sav
QN33,Either/Both parents use tobacco,cookislands,2011,CSH2011_Public_Use.sav
QN34,Age first alcohol before 14,cookislands,2011,CSH2011_Public_Use.sav
QN35,Drank 1+ days past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",cookislands,2011,CSH2011_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",cookislands,2011,CSH2011_Public_Use.sav
QN38,1+ times drunk in lifetime,cookislands,2011,CSH2011_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,cookislands,2011,CSH2011_Public_Use.sav
QN40,Age first drugs before 14,cookislands,2011,CSH2011_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,cookislands,2011,CSH2011_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,cookislands,2011,CSH2011_Public_Use.sav
QN44,Ever had sex,cookislands,2011,CSH2011_Public_Use.sav
QN45,Age first sexual intercourse before 14,cookislands,2011,CSH2011_Public_Use.sav
QN46,2+ sex partners lifetime,cookislands,2011,CSH2011_Public_Use.sav
QN47,Used condom at last sex,cookislands,2011,CSH2011_Public_Use.sav
QN48,Used birth control at last sex,cookislands,2011,CSH2011_Public_Use.sav
QN49,Active 60+ mins/day for 5+ of past 7 days,cookislands,2011,CSH2011_Public_Use.sav
QN50,Walk/Bike to/from school 0 of past 7 days,cookislands,2011,CSH2011_Public_Use.sav
QN51,3+ days PE each week,cookislands,2011,CSH2011_Public_Use.sav
QN52,Sitting activities 3+ hours/day of usual day,cookislands,2011,CSH2011_Public_Use.sav
QN53,Miss school no permission 1+ of past 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN54,Students most/always kind 30 days,cookislands,2011,CSH2011_Public_Use.sav
QN55,Parents most/always check homework,cookislands,2011,CSH2011_Public_Use.sav
QN56,Parents most/always understand problems,cookislands,2011,CSH2011_Public_Use.sav
QN57,Parents most/always know about free time ,cookislands,2011,CSH2011_Public_Use.sav
QN58,Parents never/rarely go thru things,cookislands,2011,CSH2011_Public_Use.sav
site,Site Code,cookislands,2011,CSH2011_Public_Use.sav
schoolid,School Identifier,cookislands,2011,CSH2011_Public_Use.sav
classid,Class Identifier,cookislands,2011,CSH2011_Public_Use.sav
qnowtg,Overweight,cookislands,2011,CSH2011_Public_Use.sav
qnobeseg,Obese,cookislands,2011,CSH2011_Public_Use.sav
qnunwtg,Underweight,cookislands,2011,CSH2011_Public_Use.sav
qnfrvgg,Ate 5+ fruits/vegetables 30 days,cookislands,2011,CSH2011_Public_Use.sav
qnanytbg,Used any tobacco past 30 days,cookislands,2011,CSH2011_Public_Use.sav
qnpa7g,Physically active all past 7 days,cookislands,2011,CSH2011_Public_Use.sav
qnpe5g,Attended PE 5+ days each week,cookislands,2011,CSH2011_Public_Use.sav
qnc1g,"Among heavy drinkers, ever sex",cookislands,2011,CSH2011_Public_Use.sav
qnc2g,"Among those worried, currently bullied",cookislands,2011,CSH2011_Public_Use.sav
weight,,cookislands,2011,CSH2011_Public_Use.sav
stratum,,cookislands,2011,CSH2011_Public_Use.sav
psu,,cookislands,2011,CSH2011_Public_Use.sav
Q1,How old are you,fiji,2010,FJH2010_Public_Use.sav
Q2,Sex,fiji,2010,FJH2010_Public_Use.sav
Q3,In what grade are you,fiji,2010,FJH2010_Public_Use.sav
Q4,How tall are you,fiji,2010,FJH2010_Public_Use.sav
Q5,How much do you weigh,fiji,2010,FJH2010_Public_Use.sav
Q6,Went hungry past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q7,Eat fruit per day past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q8,Eat vegetables past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q9,Drink soft drinks past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q10,Ate fast food past 7 days,fiji,2010,FJH2010_Public_Use.sav
Q11,How many times per day brush teeth,fiji,2010,FJH2010_Public_Use.sav
Q12,Wash hands before eating past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q13,Wash hands after toilet past 30 day,fiji,2010,FJH2010_Public_Use.sav
Q14,Used soap on hands past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q15,Times attacked past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q16,How many times in fight 12 mos,fiji,2010,FJH2010_Public_Use.sav
Q17,How many times injured past 12 months,fiji,2010,FJH2010_Public_Use.sav
Q18,What was serious injury past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q19,Cause of injury past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q20,How many days bullied past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q21,How bullied past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q22,Times felt lonely past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q23,Times could not sleep past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q24,Ever considered suicide 12 mos,fiji,2010,FJH2010_Public_Use.sav
Q25,Ever make suicide plan 12 mos,fiji,2010,FJH2010_Public_Use.sav
Q26,How many times attempt suicide 12 mos,fiji,2010,FJH2010_Public_Use.sav
Q27,Number close friends,fiji,2010,FJH2010_Public_Use.sav
Q28,Age first tried cigarette,fiji,2010,FJH2010_Public_Use.sav
Q29,How many days smoked 30 days,fiji,2010,FJH2010_Public_Use.sav
Q30,Other forms of tobacco,fiji,2010,FJH2010_Public_Use.sav
Q31,Try stop smoking past 12 mo.,fiji,2010,FJH2010_Public_Use.sav
Q32,Others present smoking past 7 days,fiji,2010,FJH2010_Public_Use.sav
Q33,Parents who use tobacco,fiji,2010,FJH2010_Public_Use.sav
Q34,Age first drink of alcohol,fiji,2010,FJH2010_Public_Use.sav
Q35,Days one drink or more past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q36,Number of drinks past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q37,How got drinks past 30 days ,fiji,2010,FJH2010_Public_Use.sav
Q38,Times drunk during life,fiji,2010,FJH2010_Public_Use.sav
Q39,Number of troubles as result of drinking,fiji,2010,FJH2010_Public_Use.sav
Q40,Age first drugs,fiji,2010,FJH2010_Public_Use.sav
Q41,Times used marijuana lifetime,fiji,2010,FJH2010_Public_Use.sav
Q42,Times used marijuana past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q43,Times used amphetamines lifetime,fiji,2010,FJH2010_Public_Use.sav
Q44,Ever had sex,fiji,2010,FJH2010_Public_Use.sav
Q45,Age first sexual intercourse,fiji,2010,FJH2010_Public_Use.sav
Q46,How many sex partners,fiji,2010,FJH2010_Public_Use.sav
Q47,Used condom at last intercourse,fiji,2010,FJH2010_Public_Use.sav
Q48,Used birth control last intercourse,fiji,2010,FJH2010_Public_Use.sav
Q49,Days active 60 min plus past 7 days,fiji,2010,FJH2010_Public_Use.sav
Q50,Walk or bike to school past 7 days,fiji,2010,FJH2010_Public_Use.sav
Q51,Days went to PE each week,fiji,2010,FJH2010_Public_Use.sav
Q52,Time spent sitting on usual day,fiji,2010,FJH2010_Public_Use.sav
Q53,Miss school no permission past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q54,Others helpful in school past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q55,Parents check homework past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q56,Parent understand troubles past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q57,Parent know what you do past 30 days,fiji,2010,FJH2010_Public_Use.sav
Q58,Parent go through things past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN6,Went hungry most of time/always past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN7,Ate fruit 2+ times per day past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN8,Ate vegetables 3+ times per day past 30 day,fiji,2010,FJH2010_Public_Use.sav
QN9,Drank soft drinks 1+ times per day past 30 day,fiji,2010,FJH2010_Public_Use.sav
QN10,Ate fast food 3+ days past 7 day,fiji,2010,FJH2010_Public_Use.sav
QN11,Cleaned/brushed teeth <1 time/day past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN12,Never/rarely wash hands before eating past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN13,Never/rarely wash hands after toilet past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN14,Never/rarely use soap on hands past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN15,Attacked 1+ times past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN16,In fight 1+ times past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN17,Seriously injured 1+ times past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN18,Broken bone as most serious injury ,fiji,2010,FJH2010_Public_Use.sav
QN19,Motor vehicle caused most serious injury ,fiji,2010,FJH2010_Public_Use.sav
QN20,Bullied 1+ of past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN21,"Of students bullied, most often hit, kicked, etc",fiji,2010,FJH2010_Public_Use.sav
QN22,Lonely most times/always past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN23,Worry prevented sleep most time/always past 12 mos,fiji,2010,FJH2010_Public_Use.sav
QN24,Considered suicide past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN25,Made suicide plan past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN26,1+ times attempt suicide 12 mos.,fiji,2010,FJH2010_Public_Use.sav
QN27,No close friends,fiji,2010,FJH2010_Public_Use.sav
QN28,Age first cigarette before 14,fiji,2010,FJH2010_Public_Use.sav
QN29,Smoked cigarettes 1+ of past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN30,Used other tobacco 1+ of past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN31,Tried to quit smoking past 12 months,fiji,2010,FJH2010_Public_Use.sav
QN32,Others present smoking 1+ of past 7 days,fiji,2010,FJH2010_Public_Use.sav
QN33,Either/Both parents use tobacco,fiji,2010,FJH2010_Public_Use.sav
QN34,Age first alcohol before 14,fiji,2010,FJH2010_Public_Use.sav
QN35,Drank 1+ days past 30 days,fiji,2010,FJH2010_Public_Use.sav
QN36,"Of current drinkers, drank 2+ drinks/day 30 days",fiji,2010,FJH2010_Public_Use.sav
QN37,"Of current drinkers, got alcohol from friends",fiji,2010,FJH2010_Public_Use.sav
QN38,1+ times drunk in lifetime,fiji,2010,FJH2010_Public_Use.sav
QN39,Alcohol trouble 1+ times in lifetime,fiji,2010,FJH2010_Public_Use.sav
QN40,Age first drugs before 14,fiji,2010,FJH2010_Public_Use.sav
QN41,Marijuana 1+ times in lifetime,fiji,2010,FJH2010_Public_Use.sav
QN42,Marijuana 1+ times p 30 days,fiji,2010,FJH2010_Public_Use.sav
QN43,Amphetamines 1+ times lifetime,fiji,2010,FJH2010_Public_Use.sav
QN44,Ever had sex,fiji,2010,FJH2010_Public_Use.sav
QN45,Age first sexual intercourse before 14,fiji,2010,FJH2010_Public_Use.sav
QN46,2+ sex partners lifetime,fiji,2010,FJH2010_Public_Use.sav
QN47,"Among ever sex, used condoms at last sex",fiji,2010,FJH2010_Public_Use.sav
QN48,Used birth control at last sex,fiji,2010,FJH2010_Public_Use.sav
